Type	Instance	Name	Value
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.storage.stack-size	10MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.storage.use-unified-pool	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.unified.auto-adjust-pool-size	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.unified.max-tasks-per-worker	2000
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.unified.max-thread-count	4
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.unified.min-thread-count	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.readpool.unified.stack-size	10MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.resolved-ts.advance-ts-interval	20s
tiflash	${LOCALHOST}:3930	raftstore-proxy.resolved-ts.enable	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.resolved-ts.scan-lock-pool-size	2
tiflash	${LOCALHOST}:3930	raftstore-proxy.resource-control.enabled	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.resource-metering.max-resource-groups	100
tiflash	${LOCALHOST}:3930	raftstore-proxy.resource-metering.precision	1s
tiflash	${LOCALHOST}:3930	raftstore-proxy.resource-metering.receiver-address	
tiflash	${LOCALHOST}:3930	raftstore-proxy.resource-metering.report-receiver-interval	1m
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.allow-concurrent-memtable-write	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.bytes-per-sync	1MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.compaction-readahead-size	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.create-if-missing	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.block-based-bloom-filter	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.block-cache-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.block-size	32KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.bloom-filter-bits-per-key	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.bottommost-level-compression	zstd
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.bottommost-zstd-compression-dict-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.bottommost-zstd-compression-sample-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.cache-index-and-filter-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.checksum	crc32c
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.compaction-guard-max-output-file-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.compaction-guard-min-output-file-size	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.compaction-pri	3
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.compaction-style	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.compression-per-level	["no","no","lz4","lz4","lz4","zstd","zstd"]
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.disable-auto-compactions	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.disable-block-cache	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.disable-write-stall	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.dynamic-level-bytes	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.enable-compaction-guard	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.enable-doubly-skiplist	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.force-consistency-checks	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.format-version	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.hard-pending-compaction-bytes-limit	1TiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.level0-file-num-compaction-trigger	4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.level0-slowdown-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.level0-stop-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.max-bytes-for-level-base	512MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.max-bytes-for-level-multiplier	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.max-compaction-bytes	2GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.max-compactions	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.max-write-buffer-number	5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.min-write-buffer-number-to-merge	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.num-levels	7
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.optimize-filters-for-hits	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.optimize-filters-for-memory	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.periodic-compaction-seconds	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.pin-l0-filter-and-index-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.prepopulate-block-cache	disabled
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.prop-keys-index-distance	40960
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.prop-size-index-distance	4194304
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.read-amp-bytes-per-bit	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.ribbon-filter-above-level	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.soft-pending-compaction-bytes-limit	192GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.target-file-size-base	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.blob-cache-size	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.blob-file-compression	lz4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.blob-run-mode	normal
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.discardable-ratio	0.5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.level-merge	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.max-gc-batch-size	64MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.max-sorted-runs	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.merge-small-file-threshold	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.min-blob-size	1KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.min-gc-batch-size	16MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.titan.range-merge	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.ttl	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.use-bloom-filter	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.whole-key-filtering	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.defaultcf.write-buffer-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.enable-multi-batch-write	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.enable-pipelined-write	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.enable-unordered-write	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.info-log-dir	
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.info-log-keep-log-file-num	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.info-log-level	info
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.info-log-max-size	1GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.info-log-roll-time	0s
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.block-based-bloom-filter	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.block-cache-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.block-size	16KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.bloom-filter-bits-per-key	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.bottommost-level-compression	disable
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.bottommost-zstd-compression-dict-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.bottommost-zstd-compression-sample-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.cache-index-and-filter-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.checksum	crc32c
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.compaction-guard-max-output-file-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.compaction-guard-min-output-file-size	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.compaction-pri	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.compaction-style	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.compression-per-level	["no","no","no","no","no","no","no"]
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.disable-auto-compactions	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.disable-block-cache	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.disable-write-stall	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.dynamic-level-bytes	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.enable-compaction-guard	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.enable-doubly-skiplist	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.force-consistency-checks	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.format-version	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.hard-pending-compaction-bytes-limit	1TiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.level0-file-num-compaction-trigger	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.level0-slowdown-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.level0-stop-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.max-bytes-for-level-base	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.max-bytes-for-level-multiplier	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.max-compaction-bytes	2GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.max-compactions	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.max-write-buffer-number	5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.min-write-buffer-number-to-merge	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.num-levels	7
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.optimize-filters-for-hits	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.optimize-filters-for-memory	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.periodic-compaction-seconds	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.pin-l0-filter-and-index-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.prepopulate-block-cache	disabled
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.prop-keys-index-distance	40960
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.prop-size-index-distance	4194304
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.read-amp-bytes-per-bit	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.ribbon-filter-above-level	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.soft-pending-compaction-bytes-limit	192GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.target-file-size-base	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.blob-cache-size	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.blob-file-compression	lz4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.blob-run-mode	read-only
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.discardable-ratio	0.5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.level-merge	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.max-gc-batch-size	64MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.max-sorted-runs	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.merge-small-file-threshold	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.min-blob-size	1KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.min-gc-batch-size	16MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.titan.range-merge	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.ttl	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.use-bloom-filter	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.whole-key-filtering	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.lockcf.write-buffer-size	32MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-background-flushes	2
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-background-jobs	7
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-manifest-file-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-open-files	256
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-sub-compactions	3
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.max-total-wal-size	4GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.block-based-bloom-filter	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.block-cache-size	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.block-size	16KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.bloom-filter-bits-per-key	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.bottommost-level-compression	disable
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.bottommost-zstd-compression-dict-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.bottommost-zstd-compression-sample-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.cache-index-and-filter-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.checksum	crc32c
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.compaction-guard-max-output-file-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.compaction-guard-min-output-file-size	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.compaction-pri	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.compaction-style	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.compression-per-level	["no","no","no","no","no","no","no"]
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.disable-auto-compactions	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.disable-block-cache	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.disable-write-stall	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.dynamic-level-bytes	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.enable-compaction-guard	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.enable-doubly-skiplist	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.force-consistency-checks	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.format-version	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.hard-pending-compaction-bytes-limit	1TiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.level0-file-num-compaction-trigger	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.level0-slowdown-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.level0-stop-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.max-bytes-for-level-base	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.max-bytes-for-level-multiplier	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.max-compaction-bytes	2GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.max-compactions	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.max-write-buffer-number	5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.min-write-buffer-number-to-merge	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.num-levels	7
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.optimize-filters-for-hits	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.optimize-filters-for-memory	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.periodic-compaction-seconds	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.pin-l0-filter-and-index-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.prepopulate-block-cache	disabled
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.prop-keys-index-distance	40960
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.prop-size-index-distance	4194304
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.read-amp-bytes-per-bit	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.ribbon-filter-above-level	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.soft-pending-compaction-bytes-limit	192GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.target-file-size-base	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.blob-cache-size	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.blob-file-compression	lz4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.blob-run-mode	read-only
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.discardable-ratio	0.5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.level-merge	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.max-gc-batch-size	64MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.max-sorted-runs	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.merge-small-file-threshold	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.min-blob-size	1KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.min-gc-batch-size	16MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.titan.range-merge	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.ttl	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.use-bloom-filter	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.whole-key-filtering	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.raftcf.write-buffer-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.rate-bytes-per-sec	10GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.rate-limiter-auto-tuned	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.rate-limiter-mode	2
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.rate-limiter-refill-period	100ms
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.stats-dump-period	10m
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.titan.dirname	
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.titan.disable-gc	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.titan.enabled	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.titan.max-background-gc	4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.titan.purge-obsolete-files-period	10s
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.use-direct-io-for-flush-and-compaction	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.wal-bytes-per-sync	512KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.wal-dir	
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.wal-recovery-mode	2
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.wal-size-limit	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.wal-ttl-seconds	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writable-file-max-buffer-size	1MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.write-buffer-limit	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.block-based-bloom-filter	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.block-cache-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.block-size	32KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.bloom-filter-bits-per-key	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.bottommost-level-compression	zstd
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.bottommost-zstd-compression-dict-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.bottommost-zstd-compression-sample-size	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.cache-index-and-filter-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.checksum	crc32c
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.compaction-guard-max-output-file-size	128MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.compaction-guard-min-output-file-size	8MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.compaction-pri	3
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.compaction-style	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.compression-per-level	["no","no","lz4","lz4","lz4","zstd","zstd"]
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.disable-auto-compactions	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.disable-block-cache	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.disable-write-stall	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.dynamic-level-bytes	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.enable-compaction-guard	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.enable-doubly-skiplist	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.force-consistency-checks	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.format-version	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.hard-pending-compaction-bytes-limit	1TiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.level0-file-num-compaction-trigger	4
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.level0-slowdown-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.level0-stop-writes-trigger	20
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.max-bytes-for-level-base	512MiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.max-bytes-for-level-multiplier	10
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.max-compaction-bytes	2GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.max-compactions	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.max-write-buffer-number	5
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.min-write-buffer-number-to-merge	1
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.num-levels	7
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.optimize-filters-for-hits	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.optimize-filters-for-memory	false
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.periodic-compaction-seconds	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.pin-l0-filter-and-index-blocks	true
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.prepopulate-block-cache	disabled
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.prop-keys-index-distance	40960
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.prop-size-index-distance	4194304
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.read-amp-bytes-per-bit	0
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.ribbon-filter-above-level	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.soft-pending-compaction-bytes-limit	192GiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.target-file-size-base	null
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.titan.blob-cache-size	0KiB
tiflash	${LOCALHOST}:3930	raftstore-proxy.rocksdb.writecf.titan.blob-file-compression	lz4
